Cards,Board,Action,AverageRank,Count
"6C,JD","",raise,113,1
"6C,JH","",bet,240,1
"6C,JS","",allin,236,1
"6C,KC","",call,53.9797187734533,27
"6C,KD","",allin,81.0255966186523,1
"6C,KH","",bet,95.1024017333984,1
"6C,KS","",call,63.6559315621853,32
"6C,QC","",allin,123.258399963379,1
"6C,QD","",call,44.8839156994453,26
"6C,QH","",allin,76.1873998641968,2
"6C,QS","",bet,181,1
"6C,TC","",allin,113.105598449707,2
"6C,TD","",raise,122,1
"6C,TH","",raise,63.2047996520996,1
"6C,TS","",fold,69.7042897462845,20
"6D,6H","",bet,105.02010011673,4
"6D,6S","",call,67.4671144076756,35
"6D,7C","",fold,43.3328771957984,26
"6D,7D","",bet,116,2
"6D,7H","",call,55.2014191945394,21
"6D,7S","",allin,106.02560043335,2
"6D,8C","",call,57.8611520684284,23
"6D,8D","",bet,113,1
"6D,8H","",bet,73.2048034667969,1
"6D,8S","",allin,200,1
"6D,9C","",call,61.696452776591,36
"6D,9D","",raise,95.0031967163086,1
"6D,9H","",bet,98.0128021240234,1
"6D,9S","",call,68.8341922187805,25
"6D,AC","",fold,47.3406001141197,19
"6D,AD","",raise,87.3652998209,8
"6D,AH","",bet,123.06600189209,1
"6D,AS","",bet,123.282501220703,1
"6D,JC","",allin,181,1
"6D,JD","",bet,123.233001708984,2
"6D,JH","",allin,65.0031967163086,1
"6D,JS","",raise,100.217597961426,1
"6D,KC","",call,63.2880514751781,33
"6D,KD","",call,41.66314243135,21
"6D,KH","",fold,51.7272584017585,17
"6D,KS","",raise,258,1
"6D,QC","",call,66.3351445330514,36
"6D,QD","",bet,123.090599060059,1
"6D,QH","",call,62.6644072532654,28
"6D,QS","",allin,93.0008010864258,2
"6D,TC","",allin,108.00479888916,1
"6D,TD","",raise,122,1
"6D,TH","",call,59.2738337039948,30
"6D,TS","",fold,65.1070038604736,25
"6H,6S","",allin,271,1
"6H,7C","",fold,39.4714045723279,24
"6H,7D","",allin,115,2
"6H,7H","",bet,111.108798980713,2
"6H,7S","",allin,105.003997802734,1
"6H,8C","",bet,106.127998352051,1
"6H,8D","",raise,61.1608018875122,2
"6H,8H","",call,68.0820192006918,26
"6H,8S","",allin,180,1
"6H,9C","",fold,49.8647843874418,26
"6H,9D","",raise,66.2048034667969,2
"6H,9H","",raise,263,1
"6H,9S","",call,61.1365062713623,15
"6H,AC","",allin,123.310501098633,1
"6H,AD","",allin,92.0128021240234,1
"6H,AH","",allin,107.630298614502,2
"6H,AS","",allin,66.0718673070272,3
"6H,JC","",allin,235,1
"6H,JD","",call,39.1993160863076,31
"6H,JH","",raise,62.1263995170593,2
"6H,JS","",fold,54.5352434075397,23
"6H,KC","",allin,79.7160511016846,2
"6H,KD","",raise,82.2048034667969,1
"6H,KH","",allin,117,1
"6H,KS","",call,72.5309266090393,30
"6H,QC","",allin,122,1
"6H,QD","",fold,66.4954992294311,10
"6H,QH","",allin,123.05419921875,1
"6H,QS","",allin,98.0064010620117,1
"6H,TC","",call,53.4071285838173,21
"6H,TD","",allin,75.0031967163086,1
"6H,TH","",allin,97.0008010864258,1
"6H,TS","",raise,75.3581336339315,3
"6S,7C","",fold,67.2423435592651,25
"6S,7D","",call,46.9875840759277,25
"6S,7H","",allin,187,1
"6S,7S","",bet,85.0512008666992,1
"6S,8C","",raise,119,1
"6S,8D","",raise,104.076797485352,1
"6S,8H","",allin,104.105598449707,1
"6S,8S","",call,53.1572371588813,27
"6S,9C","",bet,123.359397888184,1
"6S,9D","",allin,117,1
"6S,9H","",allin,82.0256004333496,2
"6S,9S","",allin,118,1
"6S,AC","",bet,112.003997802734,1
"6S,AD","",allin,92.5260009765625,2
"6S,AH","",call,49.5285852926749,27
"6S,AS","",raise,76.4678645133972,6
"6S,JC","",raise,130,2
"6S,JD","",call,66.014084815979,33
"6S,JH","",raise,67.0831999778748,2
"6S,JS","",call,62.8424840545654,25
"6S,KC","",fold,54.9082126617432,15
"6S,KD","",allin,81.0016021728516,1
"6S,KH","",call,72.9221760368347,25
"6S,KS","",allin,105.168399810791,2
"6S,QC","",raise,79.0128021240234,2
"6S,QD","",bet,115,1
"6S,QH","",call,63.2905423871932,31
"6S,QS","",allin,104.076797485352,1
"6S,TC","",allin,85.0064010620117,1
"6S,TD","",bet,66.6072001457214,2
"6S,TH","",call,48.044250190258,24
"6S,TS","",fold,54.0409252941608,16
"7C,7D","",allin,145.77407989502,5
"7C,7H","",raise,110.137900034587,6
"7C,7S","",allin,105.031997680664,1
"7C,8C","",raise,162.001600265503,2
"7C,8D","",call,59.9522077772352,27
"7C,8H","",call,55.6354582063083,29
"7C,8S","",allin,155.5,2
"7C,9C","",call,49.0787742241569,23
"7C,9D","",raise,123.317596435547,2
"7C,9H","",call,65.3040176119123,28
"7C,9S","",call,57.3046040733655,24
"7C,AC","",bet,68.1554000377655,4
"7C,AD","",allin,94.1024017333984,1
"7C,AH","",allin,83.753599802653,3
"7C,AS","",raise,89.0128021240234,1
"7C,JC","",call,66.5012741088867,27
"7C,JD","",raise,66.2048034667969,1
"7C,JH","",raise,76.0128021240234,1
"7C,JS","",call,57.8655500628731,22
"7C,KC","",fold,62.6794141360692,14
"7C,KD","",fold,57.3615740458171,15
"7C,KH","",call,60.251831311446,26
"7C,KS","",fold,40.5052528381348,21
"7C,QC","",allin,45.5664005279541,2
"7C,QD","",allin,123.162002563477,1
"7C,QH","",allin,217,1
"7C,QS","",allin,149.1535987854,2
"7C,TC","",allin,115,1
"7C,TD","",bet,113,1
"7C,TH","",raise,121,1
"7C,TS","",raise,225,1
"7D,7H","",call,78.2336667378743,27
"7D,7S","",raise,117.0578028361,3
"7D,8C","",call,57.1996001575304,23
"7D,8D","",raise,107.064002990723,1
"7D,8H","",call,80.6344480741592,21
"7D,8S","",fold,55.4566956928798,21
"7D,9C","",call,59.5388274028383,29
"7D,9D","",allin,83.0512008666992,2
"7D,9H","",bet,65.0016021728516,1
"7D,9S","",call,37.3532496365634,22
"7D,AC","",allin,69.2703008651733,2
"7D,AD","",call,96.3718158588853,43
"7D,AH","",bet,288.204803466797,1
"7D,AS","",fold,78.2113430500031,14
"7D,JC","",fold,37.212873025374,11
"7D,JD","",allin,187,1
"7D,JH","",bet,100.230400085449,1
"7D,JS","",call,76.0968003008101,18
"7D,KC","",call,52.6636400222778,25
"7D,KD","",raise,58.1839985847473,2
"7D,KH","",raise,79.0707998275757,2
"7D,KS","",bet,119,1
"7D,QC","",call,48.6073438823223,32
"7D,QD","",bet,129.337333361308,3
"7D,QH","",allin,120,1
"7D,QS","",fold,37.9748498598735,12
"7D,TC","",raise,122,1
"7D,TD","",call,59.4456913254478,22
"7D,TH","",allin,62.6199989318848,2
"7D,TS","",call,50.6920941857731,17
"7H,7S","",call,50.3019863041964,22
"7H,8C","",call,70.749144660102,18
"7H,8D","",call,72.3381704047874,27
"7H,8H","",raise,123.011497497559,1
"7H,8S","",allin,111.507999420166,2
"7H,9C","",raise,84.2211204528809,5
"7H,9D","",raise,123.056602478027,1
"7H,9H","",call,56.7580617950076,42
"7H,9S","",allin,91.0128021240234,1
"7H,AC","",allin,130.812133471171,3
"7H,AD","",raise,112.153602600098,1
"7H,AH","",allin,75.7034595489502,5
"7H,AS","",allin,106.608200073242,2
"7H,JC","",call,34.9048873445262,23
"7H,JD","",allin,119,1
"7H,JH","",call,73.2151536305745,30
"7H,JS","",allin,123.135299682617,1
"7H,KC","",bet,88.7047996520996,2
"7H,KD","",call,63.8998089790344,25
"7H,KH","",allin,123.222450256348,2
"7H,KS","",fold,45.024869295267,13
"7H,QC","",allin,93.5512008666992,2
"7H,QD","",allin,54.115198135376,2
"7H,QH","",raise,158.450240707397,5
"7H,QS","",bet,70.0255966186523,1
"7H,TC","",bet,93.0512008666992,1
"7H,TD","",call,59.402015953064,25
"7H,TH","",bet,123.251197814941,1
"7H,TS","",raise,197.401599884033,3
"7S,8C","",call,41.2608582056486,26
"7S,8D","",call,71.4585634783695,19
"7S,8H","",allin,105.208000183105,1
"7S,8S","",allin,117.52560043335,2
"7S,9C","",fold,56.9152147681625,27
"7S,9D","",call,61.8991585969925,24
"7S,9H","",bet,69.1024017333984,1
"7S,9S","",raise,87.3600667317708,3
"7S,AC","",allin,93.1024017333984,1
"7S,AD","",call,50.7536137515101,29
"7S,AH","",raise,157,2
"7S,AS","",allin,71.7281484603882,2
"7S,JC","",fold,46.9303083221118,24
"7S,JD","",allin,119,1
"7S,JH","",call,68.9753164322146,31
"7S,JS","",bet,71.5029403686523,5
"7S,KC","",fold,37.4050107532077,9
"7S,KD","",allin,149.452802022298,3
"7S,KH","",call,58.6920572349003,28
"7S,KS","",bet,123.116996765137,1
"7S,QC","",raise,71.4538669586182,3
"7S,QD","",allin,62.1839985847473,2
"7S,QH","",call,47.6581065505743,32
"7S,QS","",allin,72.0255966186523,1
"7S,TC","",allin,119,1
"7S,TD","",fold,61.5989554723104,18
"7S,TH","",allin,122,1
"7S,TS","",allin,70.2672500610352,2
"8C,8D","",allin,135.0773340861,3
"8C,8H","",raise,157.846078491211,5
"8C,8S","",allin,140.512798309326,2
"8C,9C","",allin,121.120800018311,2
"8C,9D","",raise,65.0031967163086,2
"8C,9H","",call,68.7909473691668,21
"8C,9S","",call,55.9068630118119,19
"8C,AC","",bet,109.109649658203,2
"8C,AD","",call,72.4810087567284,21
"8C,AH","",raise,58.6567988395691,2
"8C,AS","",raise,98.7349332173665,3
"8C,JC","",raise,122,1
"8C,JD","",allin,119,1
"8C,JH","",call,50.1152892465945,27
"8C,JS","",allin,69.0111999511719,2
"8C,KC","",bet,89.089599609375,2
"8C,KD","",call,51.2912268320719,30
"8C,KH","",allin,77.0512008666992,1
"8C,KS","",call,51.4131827147111,23
"8C,QC","",bet,68.4592011769613,3
"8C,QD","",bet,48.0539979934692,2
"8C,QH","",allin,68.6815986633301,3
"8C,QS","",call,73.0633712387085,25
"8C,TC","",bet,87.0255966186523,1
"8C,TD","",call,38.2432258513666,31
"8C,TH","",raise,123.155700683594,1
"8C,TS","",bet,48.7593326568604,3
"8D,8H","",raise,78.4374823570251,6
"8D,8S","",call,87.7828264554342,30
"8D,9C","",raise,93.0255966186523,2
"8D,9D","",raise,119,2
"8D,9H","",allin,118,1
"8D,9S","",bet,63.0512008666992,1
"8D,AC","",bet,47.0256004333496,1
"8D,AD","",bet,113.302801132202,4
"8D,AH","",raise,79.0512008666992,2
"8D,AS","",bet,91.6943332354228,3
"8D,JC","",call,40.0216604811805,28
"8D,JD","",raise,204,1
"8D,JH","",allin,123.108100891113,1
"8D,JS","",fold,66.3853929724012,14
"8D,KC","",bet,108.153602600098,1
"8D,KD","",bet,98.5927500724792,8
"8D,KH","",bet,111.028800964355,1
"8D,KS","",allin,123.183197021484,1
"8D,QC","",raise,250,3
"8D,QD","",call,48.6962557983398,25
"8D,QH","",raise,67.1024017333984,1
"8D,QS","",allin,121.009966532389,3
"8D,TC","",bet,90.1024017333984,1
"8D,TD","",raise,120,1
"8D,TH","",call,63.8972264766693,30
"8D,TS","",raise,111.015998840332,1
"8H,8S","",fold,78.0315777460734,18
"8H,9C","",allin,119,1
"8H,9D","",raise,122,1
"8H,9H","",allin,123.01139831543,1
"8H,9S","",call,65.7065351847056,37
"8H,AC","",allin,123.183197021484,1
"8H,AD","",bet,168.513198852539,2
"8H,AH","",bet,67.8298664093018,3
"8H,AS","",bet,98.3017331759135,6
"8H,JC","",allin,197,1
"8H,JD","",raise,123.055702209473,2
"8H,JH","",call,63.3895084961601,23
"8H,JS","",call,52.8875388182127,26
"8H,KC","",allin,204,1
"8H,KD","",bet,93.5223999023438,2
"8H,KH","",fold,80.2934499740601,10
"8H,KS","",allin,86.2048034667969,1
"8H,QC","",fold,77.6071389271663,13
"8H,QD","",call,56.5347253680229,32
"8H,QH","",allin,74.60719871521,2
"8H,QS","",fold,62.4126005172729,6
"8H,TC","",call,48.2085196903774,35
"8H,TD","",raise,53.0311985015869,2
"8H,TH","",raise,85.0016021728516,1
"8H,TS","",raise,252,2
"8S,9C","",call,62.3655443191528,25
"8S,9D","",fold,41.9093600749969,20
"8S,9H","",allin,118,1
"8S,9S","",allin,123.035598754883,1
"8S,AC","",raise,94.0512008666992,1
"8S,AD","",allin,148.503200531006,2
"8S,AH","",allin,94.0128021240234,1
"8S,AS","",raise,158.506401062012,2
"8S,JC","",allin,114.057598114014,2
"8S,JD","",bet,94.0255966186523,1
"8S,JH","",call,62.1802667617798,15
"8S,JS","",call,62.5125325418288,31
"8S,KC","",raise,56.8213996887207,3
"8S,KD","",call,57.3739718982152,35
"8S,KH","",call,67.8557381813343,26
"8S,KS","",raise,123.163200378418,1
"8S,QC","",fold,51.2359714508057,14
"8S,QD","",allin,106.255996704102,1
"8S,QH","",call,53.6723510896837,37
"8S,QS","",allin,116.536098480225,2
"8S,TC","",allin,118,1
"8S,TD","",allin,68.121600151062,2
"8S,TH","",allin,120,1
"8S,TS","",raise,113,1
"9C,9D","",allin,217,1
"9C,9H","",allin,128.60239982605,2
"9C,9S","",allin,92.4109603881836,5
"9C,AC","",raise,106.035999774933,2
"9C,AD","",bet,51.8128655751546,3
"9C,AH","",allin,61.457067489624,3
"9C,AS","",allin,62.1599998474121,2
"9C,JC","",raise,230,2
"9C,JD","",allin,109.10880279541,1
"9C,JH","",bet,89.4202664693197,3
"9C,JS","",raise,91.1024017333984,1
"9C,KC","",allin,123.110801696777,1
"9C,KD","",call,56.9144503408008,36
"9C,KH","",allin,123.323196411133,1
"9C,KS","",raise,77.0704002380371,4
"9C,QC","",allin,228,1
"9C,QD","",call,55.2777099728584,40
"9C,QH","",bet,123.155601501465,1
"9C,QS","",call,65.9867576531002,28
"9C,TC","",fold,68.0832531611125,15
"9C,TD","",bet,119,1
"9C,TH","",bet,70.5531997680664,2
"9C,TS","",allin,108.10880279541,1
"9D,9H","",bet,96.6714655558268,3
"9D,9S","",allin,84.0031967163086,1
"9D,AC","",bet,104.439501444499,3
"9D,AD","",allin,167.644401550293,2
"9D,AH","",raise,100.770639419556,5
"9D,AS","",bet,131.102798461914,2
"9D,JC","",allin,179,2
"9D,JD","",allin,123.033401489258,1
"9D,JH","",raise,55.5576009750366,2
"9D,JS","",allin,107.027198791504,1
"9D,KC","",call,70.3240131917207,23
"9D,KD","",allin,89.552001953125,2
"9D,KH","",raise,72.0128002166748,2
"9D,KS","",allin,77.0512008666992,1
"9D,QC","",call,36.6792448538321,27
"9D,QD","",bet,70.6792497634888,2
"9D,QH","",allin,120,1
"9D,QS","",allin,106.479735056559,3
"9D,TC","",raise,119,1
"9D,TD","",call,68.4726324272156,25
"9D,TH","",allin,119,1
"9D,TS","",bet,71.7618684768677,3
"9H,9S","",call,90.2060354839672,22
"9H,AC","",call,62.6944086816576,36
"9H,AD","",allin,96.0512008666992,1
"9H,AH","",call,77.2747366211631,22
"9H,AS","",call,57.5539212734141,47
"9H,JC","",call,57.7174227468429,31
"9H,JD","",allin,121,1
"9H,JH","",allin,86.0320002237956,3
"9H,JS","",raise,123.092796325684,2
"9H,KC","",bet,84.0058676401774,3
"9H,KD","",allin,73.0552024841309,2
"9H,KH","",bet,103.540799776713,3
"9H,KS","",bet,109.255996704102,1
"9H,QC","",allin,120,1
"9H,QD","",allin,119.683731079102,3
"9H,QH","",allin,74.0255966186523,1
"9H,QS","",bet,120,1
"9H,TC","",allin,84.0512008666992,1
"9H,TD","",fold,51.5144706052892,17
"9H,TH","",raise,122,1
"9H,TS","",bet,118,1
"9S,AC","",raise,96.1989313761393,6
"9S,AD","",call,66.2596901616743,31
"9S,AH","",allin,93.0064010620117,1
"9S,AS","",raise,64.2750408172607,5
"9S,JC","",call,87.2072000870338,13
"9S,JD","",bet,119,1
"9S,JH","",fold,55.5314315745705,19
"9S,JS","",allin,94.0307998657227,2
"9S,KC","",bet,65.1184000968933,2
"9S,KD","",allin,83.0064010620117,1
"9S,KH","",call,63.8305351789608,43
"9S,KS","",bet,63.5487340291341,6
"9S,QC","",allin,128.794799804688,4
"9S,QD","",call,60.9474066575368,30
"9S,QH","",allin,104.108798980713,2
"9S,QS","",allin,68.2048034667969,1
"9S,TC","",bet,61.182599067688,2
"9S,TD","",allin,119,1
"9S,TH","",raise,252,1
"9S,TS","",allin,63.3802668253581,3
"AC,AD","",call,98.7988933324814,28
"AC,AH","",allin,102.715733422173,9
"AC,AS","",raise,145.887854836204,11
"AC,JC","",allin,86.4125617980957,5
"AC,JD","",allin,108.081064860026,3
"AC,JH","",fold,68.9378774349506,13
"AC,JS","",raise,76.1024017333984,2
"AC,KC","",bet,99.6922658284505,3
"AC,KD","",bet,86.7599999109904,3
"AC,KH","",raise,151.893996715546,4
"AC,KS","",call,69.5157087065957,22
"AC,QC","",call,77.3313864346208,29
"AC,QD","",call,65.898406714201,32
"AC,QH","",call,58.3274312752944,26
"AC,QS","",allin,190.128002166748,2
"AC,TC","",bet,102.153999328613,2
"AC,TD","",call,64.9993359701974,28
"AC,TH","",bet,96.7008005777995,3
"AC,TS","",bet,95.0690663655599,3
"AD,AH","",bet,87.4283497333527,8
"AD,AS","",call,110.962755400559,29
"AD,JC","",bet,93.2191993713379,5
"AD,JD","",raise,89.1734775543213,5
"AD,JH","",raise,105.060800075531,2
"AD,JS","",bet,62.183198928833,4
"AD,KC","",call,55.010861488489,26
"AD,KD","",bet,92.1024017333984,1
"AD,KH","",bet,119.283733579848,9
"AD,KS","",raise,80.35265454379,11
"AD,QC","",allin,135,1
"AD,QD","",raise,70.749919128418,5
"AD,QH","",raise,137.626119232178,5
"AD,QS","",raise,80.0255966186523,1
"AD,TC","",allin,104.646450996399,4
"AD,TD","",fold,86.4394199371338,5
"AD,TH","",call,70.9831413240994,34
"AD,TS","",allin,70.1928997039795,2
"AH,AS","",allin,102.407866160075,6
"AH,JC","",raise,90.3482666015625,3
"AH,JD","",call,69.0024769147237,30
"AH,JH","",allin,111.095232645671,3
"AH,JS","",call,69.1821821303595,21
"AH,KC","",allin,169.136535644531,3
"AH,KD","",allin,98.7434666951497,3
"AH,KH","",raise,101.201333999634,6
"AH,KS","",bet,117.862721252441,5
"AH,QC","",raise,153.556999921799,4
"AH,QD","",bet,60.7834669748942,6
"AH,QH","",allin,99.0512008666992,1
"AH,QS","",raise,72.3984006245931,3
"AH,TC","",raise,145.021333058675,3
"AH,TD","",allin,78.2304010391235,4
"AH,TH","",raise,98.7870661417643,6
"AH,TS","",raise,135.035599946976,2
"AS,JC","",bet,262,1
"AS,JD","",bet,125.739533742269,3
"AS,JH","",bet,109.551200866699,2
"AS,JS","",bet,143.595200061798,4
"AS,KC","",raise,102.58120059967,4
"AS,KD","",raise,104.657220458984,5
"AS,KH","",allin,119.388000488281,4
"AS,KS","",bet,147.82271357945,7
"AS,QC","",raise,98.1024017333984,2
"AS,QD","",bet,73.0685014724731,4
"AS,QH","",call,58.6631823607853,28
"AS,QS","",allin,68.4785608291626,5
"AS,TC","",allin,95.0128021240234,1
"AS,TD","",bet,105.028800964355,1
"AS,TH","",allin,181.073867797852,3
"AS,TS","",bet,98.8363488515218,6
"JC,JD","",allin,100.668225049973,8
"JC,JH","",raise,73.7274005889893,5
"JC,JS","",allin,123.150498867035,4
"JC,KC","",allin,87.0365333557129,3
"JC,KD","",raise,65.5324573516846,7
"JC,KH","",bet,90.555965423584,3
"JC,KS","",bet,109.10880279541,1
"JC,QC","",bet,96.0968006134033,5
"JC,QD","",raise,105.026397705078,1
"JC,QH","",raise,121,1
"JC,QS","",allin,98.0255966186523,1
"JC,TC","",bet,96.0704002380371,2
"JC,TD","",raise,121,1
"JC,TH","",bet,141.058400154114,2
"JC,TS","",raise,119,1
"JD,JH","",allin,103.09939956665,6
"JD,JS","",bet,103.088274002075,4
"JD,KC","",raise,123.055702209473,2
"JD,KD","",allin,111.077098846436,2
"JD,KH","",call,53.5978064998504,31
"JD,KS","",call,90.5501539309819,24
"JD,QC","",raise,96.1263999938965,2
"JD,QD","",call,77.0590955946181,27
"JD,QH","",allin,82.796400308609,4
"JD,QS","",fold,75.7443988919258,8
"JD,TC","",bet,174.641201019287,2
"JD,TD","",call,69.4775130351384,24
"JD,TH","",raise,272,1
"JD,TS","",call,69.0967865612196,23
"JH,JS","",allin,110.497656685965,7
"JH,KC","",fold,48.3612308135399,13
"JH,KD","",call,54.8215468674898,32
"JH,KH","",fold,88.9287994384766,5
"JH,KS","",allin,80.8415978749593,3
"JH,QC","",raise,66.0499992370605,3
"JH,QD","",call,85.8638040924072,25
"JH,QH","",call,59.8298318602822,22
"JH,QS","",call,52.3915000706911,32
"JH,TC","",bet,123.294403076172,1
"JH,TD","",bet,74.0031967163086,1
"JH,TH","",bet,79.3011796951294,5
"JH,TS","",fold,48.4264931042989,15
"JS,KC","",raise,98.2588798522949,5
"JS,KD","",allin,121,1
"JS,KH","",raise,115.115599632263,2
"JS,KS","",allin,104.264960098267,5
"JS,QC","",call,61.2896066665649,30
"JS,QD","",bet,122,1
"JS,QH","",raise,90.0447998046875,2
"JS,QS","",bet,106.054201126099,4
"JS,TC","",bet,129.774401028951,3
"JS,TD","",allin,121,1
"JS,TH","",allin,121,1
"JS,TS","",allin,123.045402526855,1
"KC,KD","",call,80.1475241780281,16
"KC,KH","",allin,78.9610288483756,14
"KC,KS","",bet,128.093800067902,4
"KC,QC","",raise,94.5536015033722,4
"KC,QD","",allin,90.0602671305339,6
"KC,QH","",call,84.2406003740099,27
"KC,QS","",raise,111.255996704102,1
"KC,TC","",raise,87.03466796875,3
"KC,TD","",call,73.0634285608927,21
"KC,TH","",allin,132.02560043335,2
"KC,TS","",fold,53.961314201355,7
"KD,KH","",allin,104.733129119873,10
"KD,KS","",allin,92.0636641184489,6
"KD,QC","",bet,83.0383987426758,2
"KD,QD","",allin,110.103996276855,1
"KD,QH","",allin,101.044332822164,6
"KD,QS","",bet,70.4923979441325,3
"KD,TC","",allin,109.682399749756,2
"KD,TD","",allin,80.3487987518311,3
"KD,TH","",allin,156.019200642904,3
"KD,TS","",call,73.873661499757,26
"KH,KS","",allin,131.198983947436,12
"KH,QC","",allin,67.6235995292664,4
"KH,QD","",raise,122,1
"KH,QH","",allin,112.908220291138,5
"KH,QS","",call,72.6561348385281,45
"KH,TC","",allin,82.8416010538737,3
"KH,TD","",fold,86.5770596504211,10
"KH,TH","",allin,123.324798583984,1
"KH,TS","",call,78.24119125713,22
"KS,QC","",allin,87.2048034667969,1
"KS,QD","",bet,90.4790012359619,5
"KS,QH","",allin,134.012000083923,2
"KS,QS","",allin,104.883401870728,4
"KS,TC","",call,59.5671333670616,24
"KS,TD","",allin,122,1
